id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,356785139438.74,,2,,,,2025-12-23T23:16:00.000Z,2956.088900503485,21110503018.920364,3.2274,-0.15475142,-1.68416598,0.11116186,5.01029529,-24.75469029,-28.94032246,356785139438.736,12.083,356785139438.74,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
825,Tether USDt,USDT,tether,163957,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188766621752.0,,3,,,,2025-12-23T23:16:00.000Z,0.9995504814510833,76756113089.51917,-9.3723,-0.00767806,0.0118749,-0.03069738,-0.01422086,-0.06883244,-0.0794594,186822817167.4712,6.327,188766621752.0,,2025-12-23T23:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 04:17:48.302355
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734886.82999998,137734886.82999998,137734886.82999998,False,116010030446.78,,4,,,,2025-12-23T23:17:00.000Z,842.2704887394701,1696338562.5770628,-13.4674,-0.17622538,-1.91471146,-3.4835852,-0.86495263,-23.9588511,-17.29721492,116010030446.7797,3.9288,116010030446.78,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:17:48.302355
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187583257280.99,,5,,,,2025-12-23T23:16:00.000Z,1.8761000874972604,2203446472.114297,-16.5297,-0.22663262,-1.49748015,-2.62658232,-8.67074886,-25.16200941,-36.1825682,113640906731.56631,3.8486,187610008749.73,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76919783470.49,,6,60901219650.23,60888391527.112274,,2025-12-23T23:16:00.000Z,0.9997893618027455,19088118797.57077,61.9733,-0.00886889,0.00161484,-0.00772261,0.00798538,-0.00406419,-0.00176971,76919783470.49321,2.605,76919783470.49,,2025-12-23T23:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:17:48.302355
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76225721435.84,,7,525236893.3,64918127542.09203,,2025-12-23T23:16:00.000Z,123.59780580952582,3063374043.745886,-16.3319,-0.43401201,-1.73495722,-3.82394909,-6.01953326,-36.06941204,-41.7453745,69513294752.9648,2.3542,76225721435.84,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26837654017.97,,8,94667886298.43,26832032499.447968,,2025-12-23T23:16:00.000Z,0.2834333114279426,447411448.7683929,-27.6781,0.07623009,-0.38256343,0.99517191,3.1495504,-6.71025771,-16.32033696,26837654017.968628,0.9089,26837654017.97,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21710164719.06,,9,,,,2025-12-23T23:16:00.000Z,0.12921232450718598,921008307.5886478,-18.0747,-0.14357212,-2.29164659,-1.86630693,-11.64284044,-34.56354048,-46.49084006,21710164719.062786,0.7352,21710164719.06,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16263630489.5,,10,37997904336.0,13734673841.426657,,2025-12-23T23:16:00.000Z,0.3614587194066422,457747064.6970641,-25.3493,-0.46304026,-2.76294546,-6.20874837,-12.16998857,-44.92709151,-55.67515332,12985746964.131384,0.4398,16265642373.3,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11472803206.6,,11,,,,2025-12-23T23:16:00.000Z,574.4744947718788,372194310.63131076,-20.8341,-0.3148982,-2.71258125,5.28774243,5.86315,14.2420115,3.19624827,11472803206.597248,0.3885,12063964390.21,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12344213714.9,,12,,,,2025-12-23T23:17:00.000Z,12.344213714899478,438536487.6167655,-12.8678,-0.43203725,-1.93699247,-4.30709093,-2.00426151,-31.10291178,-43.03161916,8740937366.780735,0.296,12344213714.9,,2025-12-23T23:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:17:48.302355
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8255235277.07,,13,,,,2025-12-23T23:16:00.000Z,447.51720108866874,138136431.76694873,-18.7986,0.38487866,-3.43791236,3.67371763,15.33553623,38.02461072,53.784889,8255235277.065486,0.2796,8255235277.07,,2025-12-23T23:16:00.000Z,,,,,,2025-12-24 04:17:48.302355
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24015967039.28,,14,333931719.0,8023437871.843604,,2025-12-23T23:17:00.000Z,24.027181053272763,177835871.33228257,-27.539,-1.99242946,-3.59926341,-9.8475616,-24.79273081,-38.63724016,-47.88039082,8089596714.873791,0.274,24015967039.28,,2025-12-23T23:17:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 04:17:48.302355
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7765123782.03,,15,,,,2025-12-23T23:16:00.000Z,7.881458011486325,2554391.51916919,-4.332,-0.08395153,-4.74371622,-13.8819576,-16.62133481,-11.97089883,-16.45180615,7265264138.505639,0.246,7765123782.03,,2025-12-23T23:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 04:17:48.302355
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966175.0,19966175.0,False,1741168530791.25,,1,,,,2025-12-23T23:17:00.000Z,87205.91354083868,43403922861.57297,13.34,-0.30285937,-1.51232321,-0.57051519,-0.03355469,-21.40156319,-23.09109608,1741168530791.2546,58.9672,1831324184357.61,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,356687457076.37,,2,,,,2025-12-23T23:17:00.000Z,2955.2795681763982,21102589274.411926,3.1945,-0.14329992,-1.62053385,0.13333002,5.19471655,-24.77626074,-28.94991242,356687457076.3677,12.0797,356687457076.37,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
825,Tether USDt,USDT,tether,163957,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188756115772.03,,3,,,,2025-12-23T23:17:00.000Z,0.9994948505495963,76762386050.66206,-9.3626,-0.01139064,0.0068163,-0.03924432,-0.03515484,-0.07061901,-0.09674394,186812419371.73178,6.3267,188756115772.03,,2025-12-23T23:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 04:18:49.538937
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734886.82999998,137734886.82999998,137734886.82999998,False,116010529669.27,,4,,,,2025-12-23T23:18:00.000Z,842.2741132568416,1696148158.217761,-13.4751,-0.174097,-1.91343522,-3.49250442,-0.74874351,-23.96908879,-17.26199941,116010529669.26967,3.9293,116010529669.27,,2025-12-23T23:18:00.000Z,,,,,,2025-12-24 04:18:49.538937
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187573773008.79,,5,,,,2025-12-23T23:17:00.000Z,1.8760052312497018,2203855144.2136974,-16.5002,-0.22034559,-1.49162233,-2.62063772,-8.6386108,-25.16420642,-36.17697301,113635161009.33456,3.8484,187600523124.97,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76919984771.17,,6,60901219650.23,60888550873.30293,,2025-12-23T23:17:00.000Z,0.9997919782723592,19078112146.747494,61.893,-0.01702897,0.00222103,-0.0032066,0.00284539,-0.0025745,-0.00987261,76919984771.17097,2.605,76919984771.17,,2025-12-23T23:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:18:49.538937
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76224988202.43,,7,525236893.3,64917503079.13352,,2025-12-23T23:17:00.000Z,123.59661689274088,3061419128.336326,-16.4214,-0.42094041,-1.72157447,-3.82795039,-5.96418558,-36.08035945,-41.72142686,69512626087.99646,2.3541,76224988202.43,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26838294133.89,,8,94667886298.43,26832672481.286995,,2025-12-23T23:17:00.000Z,0.28344007171238594,447349012.6108687,-27.6652,0.07397834,-0.37972472,0.99969765,3.1595527,-6.69669013,-16.31838393,26838294133.88881,0.9089,26838294133.89,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21710762864.71,,9,,,,2025-12-23T23:17:00.000Z,0.12921588448892513,920945418.9223349,-18.0597,-0.126137,-2.26190727,-1.8552937,-11.62813386,-34.56244332,-46.48308988,21710762864.71374,0.7353,21710762864.71,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16263596731.73,,10,37997904336.0,13734645332.909554,,2025-12-23T23:17:00.000Z,0.3614579691411315,457711461.7863043,-25.3611,-0.45193648,-2.75369206,-6.20725966,-12.14232405,-44.92700092,-55.66969957,12985720010.132061,0.4398,16265608611.35,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11472351998.53,,11,,,,2025-12-23T23:17:00.000Z,574.4519015553803,372166699.8890879,-20.8381,-0.31968321,-2.70490236,5.27175301,5.95098727,14.23829038,3.19612191,11472351998.529615,0.3885,12063489932.66,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:18:49.538937
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12344281199.68,,12,,,,2025-12-23T23:18:00.000Z,12.344281199682811,438466612.5392289,-12.8792,-0.42537346,-1.93076582,-4.34005953,-1.69406701,-31.09801742,-43.01043957,8740985152.75382,0.2961,12344281199.68,,2025-12-23T23:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:18:49.538937
